0 qid:1 1:5.000000 2:3.465736 3:0.500000 4:0.476551 5:37.330565 6:11.431241 7:37.307017 8:2.006924 9:25.062451 10:14.212437 11:22.580680 12:3.117095 13:-36.717226 14:-32.639402 15:-32.639402 16:38.000000 17:9.757305 18:0.230303 19:0.223611 20:28.303065 21:9.340024 22:24.809801 23:0.851304 24:158.072870 25:5.076668 26:30.143952 27:3.405984 28:-37.419853 29:-37.654766 30:-36.905752 31:43.000000 32:10.585220 33:0.245714 34:0.238503 35:27.701632 36:9.139690 37:23.819476 38:0.880399 39:173.446516 40:4.842425 41:31.190000 42:3.440098 43:-36.627466 44:-36.949169 45:-35.829776 #docid = 244338
1 qid:14 1:1.000000 2:0.693147 3:0.055556 4:0.054067 5:30.161691 6:7.901944 7:30.138213 8:0.413074 9:9.206235 10:6.317669 11:6.057401 12:1.801281 13:-32.278722 14:-32.800124 15:-32.971612 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:24.275799 21:7.062975 22:23.204619 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:1.000000 32:0.693147 33:0.055556 34:0.054067 35:23.477104 36:6.900078 37:22.420506 38:0.368032 39:8.007993 40:4.936772 41:11.633711 42:2.453907 43:-32.676844 44:-33.198012 45:-33.369493 #docid = 37523
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:3.000000 17:1.386294 18:0.032258 19:0.031749 20:24.275799 21:7.062975 22:23.204619 23:0.235429 24:24.686950 25:4.682930 26:11.975746 27:2.482883 28:-34.729044 29:-33.918860 30:-34.391833 31:3.000000 32:1.386294 33:0.027273 34:0.026907 35:23.477104 36:6.900078 37:22.420506 38:0.197538 39:24.023978 40:4.232692 41:11.471605 42:2.439875 43:-35.001073 44:-33.909410 45:-34.354055 #docid = 299431
0 qid:14 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:30.161691 6:7.901944 7:30.138213 8:0.704540 9:9.206235 10:7.009914 11:8.719430 12:2.165554 13:-31.710841 14:-32.107091 15:-32.107091 16:1.000000 17:0.693147 18:0.017544 19:0.017392 20:24.275799 21:7.062975 22:23.204619 23:0.134853 24:8.228983 25:4.081596 26:8.803163 27:2.175111 28:-34.667446 29:-34.527808 30:-35.666357 31:2.000000 32:1.098612 33:0.030303 34:0.029853 35:23.477104 36:6.900078 37:22.420506 38:0.217259 39:16.015985 40:4.336600 41:11.423130 42:2.435640 43:-34.120159 44:-33.804069 45:-34.901033 #docid = 313281
0 qid:14 1:1.000000 2:0.693147 3:0.200000 4:0.182322 5:30.161691 6:7.901944 7:30.138213 8:1.044243 9:9.206235 10:7.597299 11:10.835881 12:2.382863 13:-31.430024 14:-31.519355 15:-31.519355 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:24.275799 21:7.062975 22:23.204619 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:1.000000 32:0.693147 33:0.038462 34:0.037740 35:23.477104 36:6.900078 37:22.420506 38:0.268499 39:8.007993 40:4.572233 41:10.947416 42:2.393103 43:-33.121747 44:-33.565695 45:-33.933518 #docid = 307658
0 qid:14 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:30.161691 6:7.901944 7:30.138213 8:0.839486 9:9.206235 10:7.261027 11:9.663125 12:2.268317 13:-31.572896 14:-31.855802 15:-31.855802 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:24.275799 21:7.062975 22:23.204619 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:1.000000 32:0.693147 33:0.037037 34:0.036368 35:23.477104 36:6.900078 37:22.420506 38:0.259740 39:8.007993 40:4.534890 41:10.867281 42:2.385757 43:-33.174035 44:-33.603430 45:-34.657666 #docid = 89158
0 qid:14 1:1.000000 2:0.693147 3:0.166667 4:0.154151 5:30.161691 6:7.901944 7:30.138213 8:0.929946 9:9.206235 10:7.415078 11:10.215956 12:2.323951 13:-31.502098 14:-31.701664 15:-31.701664 16:1.000000 17:0.693147 18:0.013158 19:0.013072 20:24.275799 21:7.062975 22:23.204619 23:0.102806 24:8.228983 25:3.799525 26:7.842631 27:2.059574 28:-35.321258 29:-34.815406 30:-35.840752 31:2.000000 32:1.098612 33:0.024390 34:0.024098 35:23.477104 36:6.900078 37:22.420506 38:0.178411 39:16.015985 40:4.122702 41:10.760749 42:2.375905 43:-34.637006 44:-34.021091 45:-34.868953 #docid = 163067
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.386294 18:0.020833 19:0.020726 20:24.275799 21:7.062975 22:23.204619 23:0.129525 24:12.877140 25:4.247090 26:11.002566 27:2.398129 28:-31.067723 29:-30.851196 30:-31.430431 31:2.000000 32:1.386294 33:0.018692 34:0.018605 35:23.477104 36:6.900078 37:22.420506 38:0.113958 39:12.573690 40:3.764489 41:10.754528 42:2.375327 43:-31.177345 44:-30.885436 45:-31.548324 #docid = 132902
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.024691 19:0.024391 20:24.275799 21:7.062975 22:23.204619 23:0.184972 24:16.457967 25:4.418447 26:10.727058 27:2.372769 28:-34.783883 29:-34.186132 30:-34.305570 31:2.000000 32:1.098612 33:0.023529 34:0.023257 35:23.477104 36:6.900078 37:22.420506 38:0.172628 39:16.015985 40:4.087362 41:10.645013 42:2.365091 43:-34.726898 44:-34.057015 45:-34.277287 #docid = 257030
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.386294 18:0.021739 19:0.021622 20:24.275799 21:7.062975 22:23.204619 23:0.131385 24:12.532486 25:3.933398 26:10.929556 27:2.391471 28:-31.924443 29:-31.723877 30:-32.881598 31:2.000000 32:1.386294 33:0.020000 34:0.019901 35:23.477104 36:6.900078 37:22.420506 38:0.114770 39:11.853606 40:3.474567 41:10.466631 42:2.348192 43:-32.192613 44:-31.931092 45:-33.225228 #docid = 25904
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.031250 19:0.030772 20:24.275799 21:7.062975 22:23.204619 23:0.228852 24:8.228983 25:4.651480 26:10.494354 27:2.350837 28:-33.603007 29:-33.950604 30:-34.144228 31:1.000000 32:0.693147 33:0.028571 34:0.028171 35:23.477104 36:6.900078 37:22.420506 38:0.206038 39:8.007993 40:4.278552 41:10.266098 42:2.328847 43:-33.569418 44:-33.862899 45:-34.325377 #docid = 196451
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.030303 19:0.029853 20:24.275799 21:7.062975 22:23.204619 23:0.222634 24:8.228983 25:4.621007 26:10.414325 27:2.343182 28:-33.651493 29:-33.981371 30:-34.474302 31:1.000000 32:0.693147 33:0.027778 34:0.027399 35:23.477104 36:6.900078 37:22.420506 38:0.200852 39:8.007993 40:4.250777 41:10.195595 42:2.321956 43:-33.616203 44:-33.891064 45:-34.539771 #docid = 322928
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.030303 19:0.029853 20:24.275799 21:7.062975 22:23.204619 23:0.222634 24:8.228983 25:4.621007 26:10.414325 27:2.343182 28:-33.651493 29:-33.981371 30:-34.369024 31:1.000000 32:0.693147 33:0.027027 34:0.026668 35:23.477104 36:6.900078 37:22.420506 38:0.195922 39:8.007993 40:4.223774 41:10.126054 42:2.315112 43:-33.662446 44:-33.918458 45:-34.649366 #docid = 228381
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.020833 19:0.020619 20:24.275799 21:7.062975 22:23.204619 23:0.158231 24:16.457967 25:4.250777 26:10.130269 27:2.315528 28:-35.217520 29:-34.355998 30:-34.772304 31:2.000000 32:1.098612 33:0.020000 34:0.019803 35:23.477104 36:6.900078 37:22.420506 38:0.148558 39:16.015985 40:3.927801 41:10.101768 42:2.312710 43:-35.148340 44:-34.219494 45:-34.758297 #docid = 304252
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.386294 18:0.020619 19:0.020513 20:24.275799 21:7.062975 22:23.204619 23:0.124838 24:12.532486 25:3.867715 26:10.649502 27:2.365513 28:-32.062866 29:-31.827662 30:-32.145181 31:2.000000 32:1.386294 33:0.018519 34:0.018433 35:23.477104 36:6.900078 37:22.420506 38:0.106516 39:11.853606 40:3.385929 41:10.081850 42:2.310737 43:-32.400452 44:-32.080921 45:-32.571691 #docid = 160182
0 qid:14 1:1.000000 2:0.693147 3:0.125000 4:0.117783 5:30.161691 6:7.901944 7:30.138213 8:0.765830 9:9.206235 10:7.127596 11:9.167055 12:2.215616 13:-31.642463 14:-31.989321 15:-31.989321 16:1.000000 17:0.693147 18:0.010638 19:0.010582 20:24.275799 21:7.062975 22:23.204619 23:0.083920 24:8.228983 25:3.592250 26:7.107892 27:1.961206 28:-35.855384 29:-35.027888 30:-36.181256 31:2.000000 32:1.098612 33:0.019608 34:0.019418 35:23.477104 36:6.900078 37:22.420506 38:0.145847 39:16.015985 40:3.908392 41:10.033497 42:2.305929 43:-35.201321 44:-34.239291 45:-35.232253 #docid = 93751
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.032258 19:0.031749 20:24.275799 21:7.062975 22:23.204619 23:0.235429 24:8.228983 25:4.682930 26:10.575622 27:2.358552 28:-33.553927 29:-33.918860 30:-34.224221 31:1.000000 32:0.693147 33:0.025641 34:0.025318 35:23.477104 36:6.900078 37:22.420506 38:0.186756 39:8.007993 40:4.171922 41:9.989779 42:2.301562 43:-33.753359 44:-33.971091 45:-34.965221 #docid = 172835
2 qid:14 1:2.000000 2:1.386294 3:0.142857 4:0.137986 5:30.161691 6:7.901944 7:30.138213 8:0.669173 9:11.189606 10:6.044216 11:8.520842 12:2.142515 13:-31.850237 14:-31.145798 15:-31.145798 16:2.000000 17:1.098612 18:0.025974 19:0.025642 20:24.275799 21:7.062975 22:23.204619 23:0.105962 24:8.607006 25:0.642874 26:5.685176 27:1.737862 28:-39.209585 29:-38.679653 30:-38.698292 31:4.000000 32:2.079442 33:0.043956 34:0.043364 35:23.477104 36:6.900078 37:22.420506 38:0.168317 39:16.102538 40:1.244362 41:9.974984 42:2.300080 43:-34.254953 44:-34.064633 45:-33.978256 #docid = 39527
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.019417 19:0.019231 20:24.275799 21:7.062975 22:23.204619 23:0.148236 24:16.457967 25:4.181435 26:9.873917 27:2.289897 28:-35.404846 29:-34.426363 30:-34.933001 31:2.000000 32:1.098612 33:0.017857 34:0.017700 35:23.477104 36:6.900078 37:22.420506 38:0.133656 39:16.015985 40:3.816832 41:9.705528 42:2.272696 43:-35.456184 44:-34.332791 45:-34.974636 #docid = 347516
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.025000 19:0.024693 20:24.275799 21:7.062975 22:23.204619 23:0.187081 24:8.228983 25:4.430720 26:9.886570 27:2.291177 28:-33.975369 29:-34.173712 30:-34.750859 31:1.000000 32:0.693147 33:0.021739 34:0.021506 35:23.477104 36:6.900078 37:22.420506 38:0.160491 39:8.007993 40:4.009606 41:9.540402 42:2.255536 43:-34.056206 44:-34.136134 45:-35.043040 #docid = 74999
0 qid:14 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:30.161691 6:7.901944 7:30.138213 8:0.839486 9:9.206235 10:7.261027 11:9.663125 12:2.268317 13:-31.572896 14:-31.855802 15:-31.855802 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:24.275799 21:7.062975 22:23.204619 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:1.000000 32:0.693147 33:0.021739 34:0.021506 35:23.477104 36:6.900078 37:22.420506 38:0.160491 39:8.007993 40:4.009606 41:9.540402 42:2.255536 43:-34.056206 44:-34.136134 45:-35.043040 #docid = 346418
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.025000 19:0.024693 20:24.275799 21:7.062975 22:23.204619 23:0.187081 24:8.228983 25:4.430720 26:9.886570 27:2.291177 28:-33.975369 29:-34.173712 30:-34.843178 31:1.000000 32:0.693147 33:0.021277 34:0.021053 35:23.477104 36:6.900078 37:22.420506 38:0.157331 39:8.007993 40:3.988494 41:9.479484 42:2.249130 43:-34.097657 44:-34.157635 45:-35.218629 #docid = 130979
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.018182 19:0.018019 20:24.275799 21:7.062975 22:23.204619 23:0.139430 24:16.457967 25:4.116721 26:9.630220 27:2.264906 28:-35.583789 29:-34.492099 30:-35.196007 31:2.000000 32:1.098612 33:0.016129 34:0.016000 35:23.477104 36:6.900078 37:22.420506 38:0.121475 39:16.015985 40:3.717403 41:9.339200 42:2.234221 43:-35.742020 44:-34.434542 45:-35.458698 #docid = 134322
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.386294 18:0.015038 19:0.014981 20:24.275799 21:7.062975 22:23.204619 23:0.094385 24:12.877140 25:3.784993 26:9.241262 27:2.223678 28:-31.971241 29:-31.497258 30:-32.240963 31:2.000000 32:1.386294 33:0.014286 34:0.014235 35:23.477104 36:6.900078 37:22.420506 38:0.087715 39:12.573690 40:3.399474 41:9.332724 42:2.233527 43:-31.940458 44:-31.417763 45:-32.265189 #docid = 347515
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.021277 19:0.021053 20:24.275799 21:7.062975 22:23.204619 23:0.161340 24:8.228983 25:4.271534 26:9.409723 27:2.241744 28:-34.274974 29:-34.334949 30:-34.894742 31:1.000000 32:0.693147 33:0.020000 34:0.019803 35:23.477104 36:6.900078 37:22.420506 38:0.148558 39:8.007993 40:3.927801 41:9.301312 42:2.230155 43:-34.219494 44:-34.219494 45:-34.888978 #docid = 296813
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.015873 19:0.015748 20:24.275799 21:7.062975 22:23.204619 23:0.122765 24:16.457967 25:3.983288 26:9.115955 27:2.210026 28:-35.965030 29:-34.627865 30:-35.819220 31:2.000000 32:1.098612 33:0.015267 34:0.015152 35:23.477104 36:6.900078 37:22.420506 38:0.115344 39:16.015985 40:3.663858 41:9.138004 42:2.212442 43:-35.899787 44:-34.489439 45:-35.757316 #docid = 40036
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.019231 19:0.019048 20:24.275799 21:7.062975 22:23.204619 23:0.146910 24:8.228983 25:4.171922 26:9.096343 27:2.207872 28:-34.476022 29:-34.436023 30:-35.377058 31:1.000000 32:0.693147 33:0.017241 34:0.017094 35:23.477104 36:6.900078 37:22.420506 38:0.129333 39:8.007993 40:3.782526 41:8.857367 42:2.181250 43:-34.527338 44:-34.367872 45:-35.636548 #docid = 100642
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.020000 19:0.019803 20:24.275799 21:7.062975 22:23.204619 23:0.152360 24:8.228983 25:4.210549 26:9.219156 27:2.221284 28:-34.396811 29:-34.396811 30:-35.142244 31:1.000000 32:0.693147 33:0.017241 34:0.017094 35:23.477104 36:6.900078 37:22.420506 38:0.129333 39:8.007993 40:3.782526 41:8.857367 42:2.181250 43:-34.527338 44:-34.367872 45:-35.408575 #docid = 229845
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.019608 19:0.019418 20:24.275799 21:7.062975 22:23.204619 23:0.149585 24:8.228983 25:4.191043 26:9.157338 27:2.214556 28:-34.436612 29:-34.416609 30:-34.999117 31:1.000000 32:0.693147 33:0.016393 34:0.016261 35:23.477104 36:6.900078 37:22.420506 38:0.123348 39:8.007993 40:3.733272 41:8.701621 42:2.163509 43:-34.636934 44:-34.418287 45:-35.538000 #docid = 202012
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.020000 19:0.019803 20:24.275799 21:7.062975 22:23.204619 23:0.152360 24:8.228983 25:4.210549 26:9.219156 27:2.221284 28:-34.396811 29:-34.396811 30:-34.849311 31:1.000000 32:0.693147 33:0.016129 34:0.016000 35:23.477104 36:6.900078 37:22.420506 38:0.121475 39:8.007993 40:3.717403 41:8.650916 42:2.157665 43:-34.672809 44:-34.434542 45:-35.463472 #docid = 95094
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.017857 19:0.017700 20:24.275799 21:7.062975 22:23.204619 23:0.137103 24:8.228983 25:4.098999 26:8.860278 27:2.181578 28:-34.629887 29:-34.510113 30:-35.673490 31:1.000000 32:0.693147 33:0.015625 34:0.015504 35:23.477104 36:6.900078 37:22.420506 38:0.117894 39:8.007993 40:3.686438 41:8.551258 42:2.146078 43:-34.743607 44:-34.466280 45:-35.876418 #docid = 331540
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.098612 18:0.014815 19:0.014706 20:24.275799 21:7.062975 22:23.204619 23:0.115033 24:16.457967 25:3.915624 26:8.850114 27:2.180430 28:-36.164517 29:-34.696838 30:-35.824029 31:2.000000 32:1.098612 33:0.012987 34:0.012903 35:23.477104 36:6.900078 37:22.420506 38:0.098940 39:16.015985 40:3.506593 41:8.533932 42:2.144050 43:-36.378278 44:-34.651134 45:-36.064335 #docid = 239747
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:2.000000 17:1.386294 18:0.012579 19:0.012539 20:24.275799 21:7.062975 22:23.204619 23:0.079274 24:12.877140 25:3.544460 26:8.306831 27:2.117078 28:-32.502634 29:-31.850214 30:-32.869420 31:2.000000 32:1.386294 33:0.011976 34:0.011940 35:23.477104 36:6.900078 37:22.420506 38:0.073810 39:12.573690 40:3.171174 41:8.421760 42:2.130819 43:-32.471951 44:-31.766148 45:-32.843269 #docid = 196206
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.018868 19:0.018692 20:24.275799 21:7.062975 22:23.204619 23:0.144329 24:8.228983 25:4.153170 26:9.036155 27:2.201234 28:-34.515046 29:-34.455067 30:-35.013413 31:1.000000 32:0.693147 33:0.014925 34:0.014815 35:23.477104 36:6.900078 37:22.420506 38:0.112902 39:8.007993 40:3.641802 41:8.406003 42:2.128946 43:-34.847509 44:-34.512074 45:-35.640339 #docid = 162500
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.014925 19:0.014815 20:24.275799 21:7.062975 22:23.204619 23:0.115844 24:8.228983 25:3.922912 26:8.270067 27:2.112643 28:-35.024826 29:-34.689405 30:-35.281537 31:1.000000 32:0.693147 33:0.013158 34:0.013072 35:23.477104 36:6.900078 37:22.420506 38:0.100179 39:8.007993 40:3.519276 41:7.998410 42:2.079243 43:-35.143941 44:-34.638067 45:-35.554318 #docid = 316799
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.012500 19:0.012423 20:24.275799 21:7.062975 22:23.204619 23:0.097909 24:8.228983 25:3.749409 26:7.666523 27:2.036863 28:-35.446268 29:-34.866682 30:-35.680224 31:1.000000 32:0.693147 33:0.011494 34:0.011429 35:23.477104 36:6.900078 37:22.420506 38:0.088053 39:8.007993 40:3.388379 41:7.550917 42:2.021669 43:-35.478737 44:-34.773183 45:-35.694380 #docid = 340849
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.012048 19:0.011976 20:24.275799 21:7.062975 22:23.204619 23:0.094532 24:8.228983 25:3.713477 26:7.539547 27:2.020162 28:-35.537527 29:-34.903482 30:-35.288670 31:1.000000 32:0.693147 33:0.011111 34:0.011050 35:23.477104 36:6.900078 37:22.420506 38:0.085239 39:8.007993 40:3.355641 41:7.437433 42:2.006526 43:-35.565383 44:-34.807069 45:-35.354113 #docid = 335493
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.011628 19:0.011561 20:24.275799 21:7.062975 22:23.204619 23:0.091381 24:8.228983 25:3.678851 26:7.416708 27:2.003735 28:-35.626750 29:-34.938976 30:-35.309862 31:1.000000 32:0.693147 33:0.010870 34:0.010811 35:23.477104 36:6.900078 37:22.420506 38:0.083462 39:8.007993 40:3.334437 41:7.363653 42:1.996556 43:-35.622122 44:-34.829038 45:-35.363066 #docid = 267159
0 qid:14 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:30.161691 6:7.901944 7:30.138213 8:0.494706 9:4.480112 10:2.576730 11:4.697647 12:1.547062 13:-36.264847 14:-36.608253 15:-37.072170 16:9.000000 17:2.302585 18:0.096774 19:0.092373 20:24.275799 21:7.062975 22:23.204619 23:0.348166 24:38.731527 25:1.472575 26:8.064726 27:2.087500 28:-38.188327 29:-37.376187 30:-38.211793 31:10.000000 32:2.397895 33:0.100000 34:0.095310 35:23.477104 36:6.900078 37:22.420506 38:0.325383 39:38.456136 40:1.242995 41:7.324284 42:1.991195 43:-38.151133 44:-37.219758 45:-38.267989 #docid = 151471
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.011494 19:0.011429 20:24.275799 21:7.062975 22:23.204619 23:0.090376 24:8.228983 25:3.667584 26:7.376646 27:1.998319 28:-35.656054 29:-34.950532 30:-35.646017 31:1.000000 32:0.693147 33:0.010638 34:0.010582 35:23.477104 36:6.900078 37:22.420506 38:0.081756 39:8.007993 40:3.313705 41:7.291323 42:1.986685 43:-35.678067 44:-34.850533 45:-35.735059 #docid = 218424
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.010870 19:0.010811 20:24.275799 21:7.062975 22:23.204619 23:0.085669 24:8.228983 25:3.613170 26:7.182660 27:1.971670 28:-35.799439 29:-35.006390 30:-35.741847 31:1.000000 32:0.693147 33:0.009804 34:0.009756 35:23.477104 36:6.900078 37:22.420506 38:0.075580 39:8.007993 40:3.235119 41:7.015674 42:1.948147 43:-35.894335 44:-34.932169 45:-35.935862 #docid = 320612
0 qid:14 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:30.161691 6:7.901944 7:30.138213 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:1.000000 17:0.693147 18:0.010204 19:0.010152 20:24.275799 21:7.062975 22:23.204619 23:0.080630 24:8.228983 25:3.551749 26:6.962931 27:1.940601 28:-35.964979 29:-35.069543 30:-36.347947 31:1.000000 32:0.693147 33:0.009259 34:0.009217 35:23.477104 36:6.900078 37:22.420506 38:0.071528 39:8.007993 40:3.180272 41:6.822238 42:1.920188 43:-36.049194 44:-34.989296 45:-36.466947 #docid = 222154
